id,addr,catfathername,catname,block,rootid,price_value,date,sq_price_value,area,winloss
1345892,NO. 45 1ST STREET SECTION D,Yuen Long,Fairview Park,NO. 45 1ST STREET SECTION D,3,11500000,8/6/2018,13529.41,850ft<sup>2</sup>,54
1346016,BLOCK 2 3#/F Room 17,Fan Ling,Wah Ming Est,BLOCK 2,3,238600,8/6/2018,0,,
1346015,BLOCK 3 8/F Room H,Sheung Shui,Sheung Shui Centre,BLOCK 3,3,5000000,8/6/2018,10752.69,465ft<sup>2</sup>,169
1346014,1/F Room 5,Tsuen Wan,Kwong Yick Building,,3,3980000,8/6/2018,0,,1
1346013,TOWER 1 4#/F Room F,Tin Shui Wai,Vianni Cove,TOWER 1,3,6600000,8/6/2018,7317.07,902ft<sup>2</sup>,194
1346012,LA SERENE BLOCK 7 5/F Room B,Discovery Bay,Discovery Bay,BLOCK 7,170,12800000,8/6/2018,0,,57
1346011,LYNWOOD BLOCK 3 4/F Room G,Tin Shui Wai,Kingswood Villas,BLOCK 3,3,2700000,8/6/2018,3808.18,709ft<sup>2</sup>,33
1346010,5/F Room 5,Tuen Mun,Kam Fat Building,,3,3500000,8/6/2018,9510.87,368ft<sup>2</sup>,219
1345883,FU CHEONG COURTBLOCK 1 2#/F Room D,Tai Po,Fortune Plaza,FU CHEONG COURTBLOCK 1,3,5200000,7/6/2018,11453.74,454ft<sup>2</sup>,171
1345882,THE CAPITOL TOWER 1 5#/F Room LD,Tseung Kwan O,Lohas Park,TOWER 1,3,7980000,7/6/2018,8426.61,947ft<sup>2</sup>,76
1345881,TOWER 6 2#/F Room F,Tung Chung,Caribbean Coast ,TOWER 6,170,6700000,7/6/2018,9190.67,729ft<sup>2</sup>,238
1345880,TOWER 2 1/F Room D,Tuen Mun,NAPA,TOWER 2,3,6254000,7/6/2018,0,,
1345879,WO CHEONG HOUSEBLOCK C 2#/F Room 5,Tseung Kwan O,Wo Ming Court,WO CHEONG HOUSEBLOCK C,3,4950000,7/6/2018,7184.33,689ft<sup>2</sup>,365
1345878,KENSWOOD BLOCK 12 3#/F Room D,Tin Shui Wai,Kingswood Villas,BLOCK 12,3,5918000,7/6/2018,8346.97,709ft<sup>2</sup>,66
1345877,MAYWOOD BLOCK 8 1#/F Room E,Tin Shui Wai,Kingswood Villas,BLOCK 8,3,5350000,7/6/2018,9160.96,584ft<sup>2</sup>,61
1345876,PHASE 1 TOWER 4 2#/F Room H,Tuen Mun,Tai Hing Gardens,TOWER 4,3,4870000,7/6/2018,8952.21,544ft<sup>2</sup>,397
1345875,3#/F Room 13,Tai Po,Tak Nga Court,,3,3600000,7/6/2018,5598.76,643ft<sup>2</sup>,
1345874,BLOCK 30 1#/F Room G,ShaTin,City One Shatin,BLOCK 30,3,5900000,7/6/2018,14936.71,395ft<sup>2</sup>,32
1345873,TOWER 4 1#/F Room H,Tsuen Wan,Riviera Gardens,TOWER 4,3,3000000,7/6/2018,4279.6,701ft<sup>2</sup>,42
1345872,TOWER 5 3#/F Room A,Tai Wai,The Riverpark,TOWER 5,3,19880000,7/6/2018,12993.46,1530ft<sup>2</sup>,58
1345871,TOWER B1TOWER WEST 3#/F Room B,Tsuen Wan,Chelsea Court,TOWER B1TOWER WEST,3,6120000,7/6/2018,12338.71,496ft<sup>2</sup>,32
1345870,THE WINGS TOWER 1 4#/F Room A,Tseung Kwan O,The Wings,TOWER 1,3,35800000,7/6/2018,21462.83,1668ft<sup>2</sup>,42
1345869,BLOCK 1 5/F Room E,Tai Po,Classical Gardens,BLOCK 1,3,7160000,7/6/2018,10498.53,682ft<sup>2</sup>,66
1345868,BLOCK 3 8/F Room B,ShaTin,Ravana Garden,BLOCK 3,3,3000000,7/6/2018,4552.35,659ft<sup>2</sup>,33
1345867,THE LAGUNA TOWER 5 3/F Room J,Tuen Mun Sham Tseng ,The Bloomsway,TOWER 5,3,8760200,7/6/2018,0,,48
1345866,SIENA ONE BLOCK M2 5/F Room E,Discovery Bay,Discovery Bay,BLOCK M2,170,5220000,7/6/2018,7699.12,678ft<sup>2</sup>,139
1345865,2#/F Room C,Yuen Long,Fu Shing Building,,3,4400000,7/6/2018,0,,300
1345864,BLOCK 6 3/F Room A,Yuen Long,Windsor Villa,BLOCK 6,3,6380000,7/6/2018,0,,173
1345863,7/F Room D,Yuen Long,Ho Shun Fuk Building,,3,3000000,7/6/2018,7957.56,377ft<sup>2</sup>,36
1345862,BLOCK 1 2#/F Room F,Tseung Kwan O,La Cite Noble ,BLOCK 1,3,6900000,7/6/2018,13092.98,527ft<sup>2</sup>,248
1345861,TOWER 7 5#/F Room A,Tseung Kwan O,Metro Town,TOWER 7,3,9200000,7/6/2018,11372.06,809ft<sup>2</sup>,103
1345860,BLOCK 7 4#/F Room C,Tseung Kwan O,Oscar By The Sea,BLOCK 7,3,7498000,7/6/2018,10788.49,695ft<sup>2</sup>,154
1345859,LA SPLENDEUR OF LE PRESTIGE TOWER 10 2#/F Room LB,Tseung Kwan O,Lohas Park,TOWER 10,3,8790000,7/6/2018,9734.22,903ft<sup>2</sup>,77
1345858,BLOCK B 3#/F Room 1,Tuen Mun,Kam Wah Garden,BLOCK B,3,3800000,7/6/2018,7867.49,483ft<sup>2</sup>,
1345857,TOWER 5 1#/F Room C,Tai Wai,The Riverpark,TOWER 5,3,16500000,7/6/2018,12322.63,1339ft<sup>2</sup>,57
1345856,BLOCK C 3#/F Room 6,Tai Po,Yee Nga Court,BLOCK C,3,7300000,7/6/2018,10281.69,710ft<sup>2</sup>,147
1345855,TOWER T-6 2#/F Room D,Tuen Mun,Miami Beach Towers,TOWER T-6,3,6600000,7/6/2018,9496.4,695ft<sup>2</sup>,230
1345854,BLOCK 26 3/F Room A,Fotan,Greenwood Terrace,BLOCK 26,3,12280000,7/6/2018,11673,1052ft<sup>2</sup>,130
1345853,TOWER 4 1#/F Room D,Tsuen Wan,Tsuen King Garden,TOWER 4,3,5720000,7/6/2018,12711.11,450ft<sup>2</sup>,133
1345852,VERDANT COURT 1#/F Room A,Discovery Bay,Discovery Bay,VERDANT COURT,170,7300000,7/6/2018,8211.47,889ft<sup>2</sup>,183
1345851,BLOCK 4 Room A,Tai Po,Richwood Park,BLOCK 4,3,11750000,7/6/2018,9045.42,1299ft<sup>2</sup>,81
1345850,BLOCK 7 1#/F Room D,Fan Ling,Avon Park,BLOCK 7,3,5200000,7/6/2018,10097.09,515ft<sup>2</sup>,379
1345849,TOWER 3 6/F Room E,Tai Wai,The Riverpark,TOWER 3,3,9420000,7/6/2018,14101.8,668ft<sup>2</sup>,60
1345848,BLOCK 7 3#/F Room A,Ma On Shan,Monte Vista,BLOCK 7,3,9300000,7/6/2018,9451.22,984ft<sup>2</sup>,12
1345847,BLOCK 7 1#/F Room B,Fotan,Jubilee Garden,BLOCK 7,3,6910000,7/6/2018,10581.93,653ft<sup>2</sup>,109
1345846,BLOCK 11 1#/F Room H,Fan Ling,Dawning Views,BLOCK 11,3,5550000,7/6/2018,10373.83,535ft<sup>2</sup>,88
1345845,BLOCK II 1#/F Room E,Tsuen Wan,Fairview garden,BLOCK II,3,8480000,7/6/2018,10707.07,792ft<sup>2</sup>,264
1345844,PHASE 2 TOWER 9 3#/F Room H,Tuen Mun,Tai Hing Gardens,TOWER 9,3,5350000,7/6/2018,10000,535ft<sup>2</sup>,88
1345843,TOWER A 9/F Room 8,Tsuen Wan,Serenade Cove,TOWER A,3,6568000,7/6/2018,11604.24,566ft<sup>2</sup>,61
1345842,3/F Room 4,Tuen Mun,Siu Lung Court,,3,4930000,7/6/2018,6573.33,750ft<sup>2</sup>,159
1345841,CHIANTI BLOCK 2 3/F Room G,Discovery Bay,Discovery Bay,BLOCK 2,170,5000000,7/6/2018,7541.48,663ft<sup>2</sup>,85
1345840,CHIANTI BLOCK 2 3/F Room F,Discovery Bay,Discovery Bay,BLOCK 2,170,9600000,7/6/2018,7511.74,1278ft<sup>2</sup>,45
1345839,TOWER 2 G/F Room E,Tuen Mun,NAPA,TOWER 2,3,7339000,7/6/2018,0,,
1345838,BLOCK 5 3/F Room A,Tuen Mun,Sun Tuen Mun Centre,BLOCK 5,3,5500000,7/6/2018,7333.33,750ft<sup>2</sup>,301
1345837,CRYSTAL COURT 1#/F Room B,Discovery Bay,Discovery Bay,CRYSTAL COURT,170,4200000,7/6/2018,9722.22,432ft<sup>2</sup>,293
1345836,TOWER 2 2#/F Room H,Tseung Kwan O,Maritime Bay,TOWER 2,3,4000000,7/6/2018,4926.11,812ft<sup>2</sup>,11
1345835,BLOCK B 7/F Room 7,Yuen Long,Ho Shun Yee Building,BLOCK B,3,4160000,7/6/2018,11751.41,354ft<sup>2</sup>,389
1345834,BLOCK 5 9/F Room E,Tuen Mun,The Sherwood,BLOCK 5,3,5850000,7/6/2018,7627.12,767ft<sup>2</sup>,200
1345833,TOWER 2 2#/F Room K,Tuen Mun,Prime View Garden,TOWER 2,3,4800000,7/6/2018,9836.07,488ft<sup>2</sup>,53
1345832,THE WINGS II TOWER 2A 1#/F Room B,Tseung Kwan O,The Wings,TOWER 2A,3,17408000,7/6/2018,14506.67,1200ft<sup>2</sup>,43
1345831,BLOCK 3 4#/F Room F,Tseung Kwan O,East Point,BLOCK 3,3,7000000,7/6/2018,11824.32,592ft<sup>2</sup>,241
1345830,TOWER 2 3/F Room D,Tuen Mun,NAPA,TOWER 2,3,6316000,7/6/2018,0,,
1345829,TOWER 2 9/F Room E,Tuen Mun,NAPA,TOWER 2,3,6815000,7/6/2018,0,,
1345828,BLOCK 5 3#/F Room D,Tsuen Wan Sham Tseng,Sea Crest Villa,BLOCK 5,3,8280000,7/6/2018,8688.35,953ft<sup>2</sup>,44
1345827,PHASE II TOWER 2 1#/F Room F,Tseung Kwan O,Metro City,TOWER 2,3,6600000,7/6/2018,12790.7,516ft<sup>2</sup>,200
1345826,BLOCK 7 1#/F Room D,Yuen Long,Scenic Garden,BLOCK 7,3,6000000,7/6/2018,9584.66,626ft<sup>2</sup>,32
1345825,LE PRIME OF LE PRESTIGE TOWER 6 9/F Room RB,Tseung Kwan O,Lohas Park,TOWER 6,3,9800000,7/6/2018,9184.63,1067ft<sup>2</sup>,81
1345824,BLOCK 3 8/F Room E,Ma On Shan,Mountain Shore,BLOCK 3,3,7000000,7/6/2018,10510.51,666ft<sup>2</sup>,348
1345823,BLOCK 7 1#/F Room D,Tuen Mun,The Sherwood,BLOCK 7,3,6000000,7/6/2018,7822.69,767ft<sup>2</sup>,62
1345822,1#/F Room 01,Tsuen Wan,H Cube,,3,4760000,7/6/2018,0,,43
1345821,BLOCK 1 3/F Room A,Sheung Shui,SheungShui Town Center,BLOCK 1,3,4850000,7/6/2018,9291.19,522ft<sup>2</sup>,242
1345820,BLOCK 3 1#/F Room G,Tung Chung,Seaview Crescent,BLOCK 3,170,9000000,7/6/2018,7985.8,1127ft<sup>2</sup>,156
1345819,5/F Room H,Kwai Chung,Kwong Fai Buildihng,,3,3200000,7/6/2018,6400,500ft<sup>2</sup>,73
1345818,3#/F Room 06,Tsuen Wan,H Cube,,3,6000000,7/6/2018,0,,101
1345817,TOWER 1 3#/F Room A,Yuen Long,Yoho Town,TOWER 1,3,8000000,7/6/2018,11695.91,684ft<sup>2</sup>,129
1345816,BLOCK 3HANGCHOW HOUSE 8/F Room D,Tsuen Wan,Tsuen Wan Centre,BLOCK 3HANGCHOW HOUSE,3,4555000,7/6/2018,11029.06,413ft<sup>2</sup>,33
1345815,6/F Room 4,Kwai Chung,Lee Wo Building,,3,3730000,7/6/2018,0,,48
1345814,3#/F Room 5,Tsuen Wan,IndiHome,,3,6500000,7/6/2018,11092.15,586ft<sup>2</sup>,240
1345813,BLOCK D 1#/F Room 1,Tuen Mun,Rainbow Garden,BLOCK D,3,5480000,7/6/2018,8810.29,622ft<sup>2</sup>,
1345812,BLOCK 10 3/F Room C,Fan Ling,FanLing Garden,BLOCK 10,3,4000000,7/6/2018,7407.41,540ft<sup>2</sup>,11
1345811,1#/F Room D,Yuen Long,Hing Loong Building,,3,4130000,7/6/2018,0,,
1345810,SIENA TWO BLOCK 12 1/F Room A,Discovery Bay,Discovery Bay,BLOCK 12,170,12900000,7/6/2018,9361.39,1378ft<sup>2</sup>,30
1345809,STAGE II GOLDEN PEACE COURTBLOCK C 1/F Room 7,Tai Wai,Golden Lion Garden,GOLDEN PEACE COURTBLOCK C,3,4480000,7/6/2018,8452.83,530ft<sup>2</sup>,53
1345808,BLOCK B 1#/F Room 5,Tai Po,Beautiful Garden,BLOCK B,3,4300000,7/6/2018,11466.67,375ft<sup>2</sup>,229
1345807,TOWER 2 7/F Room H,Sai Kung,Park Mediterranean,TOWER 2,3,9082400,7/6/2018,0,,
1345806,BLOCK 10 3#/F Room H,Tsuen Wan,Discovery Park,BLOCK 10,3,9750000,7/6/2018,11861.31,822ft<sup>2</sup>,47
1345805,BLOCK 3 2#/F Room H,Tuen Mun,Beneville,BLOCK 3,3,6000000,7/6/2018,10380.62,578ft<sup>2</sup>,290
1345804,TOWER 2 2#/F Room A,Ma On Shan,Ma On Shan Centre,TOWER 2,3,8750000,7/6/2018,10318.4,848ft<sup>2</sup>,78
1345803,BLOCK 1 7/F Room B,Tseung Kwan O,Oscar By The Sea,BLOCK 1,3,9500000,7/6/2018,9490.51,1001ft<sup>2</sup>,199
1345802,BLOCK 8 1#/F Room G,Tseung Kwan O,East Point,BLOCK 8,3,7100000,7/6/2018,11932.77,595ft<sup>2</sup>,290
1345801,BLOCK 1 3#/F Room G,Tseung Kwan O,Well On Garden,BLOCK 1,3,6600000,7/6/2018,9806.84,673ft<sup>2</sup>,277
1345800,BLOCK 28 6/F Room B,Tsuen Wan Sham Tseng,Hong Kong Garden,BLOCK 28,3,14500000,7/6/2018,7659.8,1893ft<sup>2</sup>,24
1345799,SIENA TWO BLOCK 36 3/F Room B,Discovery Bay,Discovery Bay,BLOCK 36,170,1666667,7/6/2018,2849,585ft<sup>2</sup>,19
1345798,LE PRIME OF LE PRESTIGE TOWER 6 1#/F Room RC,Tseung Kwan O,Lohas Park,TOWER 6,3,7700000,7/6/2018,7979.27,965ft<sup>2</sup>,57
1345797,6/F Room D,Kwai Chung,Kwai King Building,,3,4050000,7/6/2018,0,,59
1345796,KAM HUEN HOUSEBLOCK F 3#/F Room 12,Ma On Shan,Kam Fung Court,KAM HUEN HOUSEBLOCK F,3,7000000,7/6/2018,9562.84,732ft<sup>2</sup>,319
1345795,PHASE II BLOCK J 2#/F Room 5,Fan Ling,Fanling Centre,BLOCK J,3,5000000,7/6/2018,10660.98,469ft<sup>2</sup>,72
1345794,NO. 54 RIVER NORTH 9TH STREET ,Yuen Long,Fairview Park,NO. 54 RIVER NORTH 9TH STREET ,3,10550000,7/6/2018,8115.38,1300ft<sup>2</sup>,110
1345891,TOWER T-3 2#/F Room D,Tuen Mun,Miami Beach Towers,TOWER T-3,3,5000000,7/6/2018,8038.59,622ft<sup>2</sup>,26
1345890,TOWER 15 1#/F Room C,Tung Chung,Caribbean Coast ,TOWER 15,170,6670000,7/6/2018,8905.21,749ft<sup>2</sup>,242
1345889,BLOCK 7 1/F Room G,Ma Wan,Park Island,BLOCK 7,170,5900000,7/6/2018,8501.44,694ft<sup>2</sup>,224
1345888,BLOCK K 1#/F Room 5,Ma On Shan,Sunshine City,BLOCK K,3,3000000,7/6/2018,4304.16,697ft<sup>2</sup>,20
1345887,STAGE II GOLDEN PEACE COURTBLOCK C 4/F Room 1,Tai Wai,Golden Lion Garden,GOLDEN PEACE COURTBLOCK C,3,5000000,7/6/2018,10020.04,499ft<sup>2</sup>,513
1345886,TOWER 1 5#/F Room L,Tseung Kwan O,The Grandiose ,TOWER 1,3,7900000,7/6/2018,12135.18,651ft<sup>2</sup>,171
1345885,BLOCK 11 1#/F Room K,Ma On Shan,Chevalier Garden,BLOCK 11,3,4000000,7/6/2018,8113.59,493ft<sup>2</sup>,11
1345884,BLOCK 2 8/F Room C,Kwai Chung,Greenknoll court,BLOCK 2,3,5000000,7/6/2018,9009.01,555ft<sup>2</sup>,150
1345781,KING YUET HOUSEBLOCK B 9/F Room 6,Tai Po,King Nga Court,KING YUET HOUSEBLOCK B,3,6800000,6/6/2018,9577.46,710ft<sup>2</sup>,145
1345780,BLOCK 41 2#/F Room E,ShaTin,City One Shatin,BLOCK 41,3,5000000,6/6/2018,12658.23,395ft<sup>2</sup>,117
1345779,PHASE 4 TOWER 8 1#/F Room G,Tai Po,Tai Po Centre,TOWER 8,3,6180000,6/6/2018,11953.58,517ft<sup>2</sup>,34
1345778,MING CHI HOUSEBLOCK D 3#/F Room 2,Tseung Kwan O,Ying Ming Court,MING CHI HOUSEBLOCK D,3,5600000,6/6/2018,7887.32,710ft<sup>2</sup>,57
1345777,6/F Room F,Tsuen Wan,Tsuen Lok Building,,3,3800000,6/6/2018,0,,
1345776,TOWER 2 3#/F Room G,Ma On Shan,Lake Silver,TOWER 2,3,8250000,6/6/2018,11490.25,718ft<sup>2</sup>,159
1345775,BLOCK 9 1#/F Room F,Tuen Mun,Parkland Villas,BLOCK 9,3,5230000,6/6/2018,9440.43,554ft<sup>2</sup>,106
1345774,BLOCK K 3#/F Room 5,Tin Shui Wai,Tin Chung Court,BLOCK K,3,4460000,6/6/2018,5222.48,854ft<sup>2</sup>,116
1345773,BLOCK 1 3/F Room H,Fan Ling,Dawning Views,BLOCK 1,3,5880000,6/6/2018,11073.45,531ft<sup>2</sup>,44
1345772,BLOCK 6 8/F Room 17,ShaTin,Pok Hong Estate,BLOCK 6,3,2480000,6/6/2018,0,,1512
1345771,TOWER 11 4#/F Room A,Tung Chung,Caribbean Coast ,TOWER 11,170,10880000,6/6/2018,8918.03,1220ft<sup>2</sup>,39
1345770,BLOCK 5 1#/F Room A,Tseung Kwan O,East Point,BLOCK 5,3,8880000,6/6/2018,11283.35,787ft<sup>2</sup>,54
1345769,TOWER 3 5#/F Room D,Tseung Kwan O,Residence Oasis,TOWER 3,3,10000000,6/6/2018,13106.16,763ft<sup>2</sup>,121
1345768,BLOCK A 4/F Room F,Tuen Mun,Grandeur Gardens,BLOCK A,3,4000000,6/6/2018,6163.33,649ft<sup>2</sup>,233
1345767,BLOCK P 9/F Room 1,Ma On Shan,Sunshine City,BLOCK P,3,5600000,6/6/2018,11133.2,503ft<sup>2</sup>,101
1345766,TOWER 9 2#/F Room C,Yuen Long,The Reach,TOWER 9,3,19013940,6/6/2018,13399.53,1419ft<sup>2</sup>,
1345765,TOWER 9 3#/F Room G,Tung Chung,Caribbean Coast ,TOWER 9,170,8680000,6/6/2018,8468.29,1025ft<sup>2</sup>,79
1345764,PHASE II TOWER 1 1#/F Room H,Tseung Kwan O,Metro City,TOWER 1,3,8760000,6/6/2018,11695.59,749ft<sup>2</sup>,234
1345763,CORAL COURT 6/F Room F,Discovery Bay,Discovery Bay,CORAL COURT,170,7360000,6/6/2018,8814.37,835ft<sup>2</sup>,35
1345762,DB PLAZA 2/F Room 06,Discovery Bay,Discovery Bay,,170,6000000,6/6/2018,0,,58
1345761,GLAMOUR COURT 1#/F Room B,Discovery Bay,Discovery Bay,GLAMOUR COURT,170,5000000,6/6/2018,10593.22,472ft<sup>2</sup>,385
1345760,BLOCK 1 1#/F Room C,Tuen Mun,Waldorf Garden,BLOCK 1,3,5130000,6/6/2018,10098.43,508ft<sup>2</sup>,490
1345759,BLOCK 8 6/F Room F,Tai Po,Grand Palisades,BLOCK 8,3,7000000,6/6/2018,10370.37,675ft<sup>2</sup>,40
1345758,BLOCK B 2#/F Room 9,Fan Ling,King Shing Court,BLOCK B,3,4680000,6/6/2018,5294.12,884ft<sup>2</sup>,409
1345757,BLOCK 2 2#/F Room C,Tai Wai,Park View Garden,BLOCK 2,3,4660000,6/6/2018,8581.95,543ft<sup>2</sup>,193
1345756,TOWER 1 3#/F Room C,Tin Shui Wai,Vianni Cove,TOWER 1,3,5700000,6/6/2018,7786.89,732ft<sup>2</sup>,229
1345755,TOWER 8 5#/F Room E,Tin Shui Wai,Central Park Towers,TOWER 8,3,6300000,6/6/2018,9459.46,666ft<sup>2</sup>,184
1345754,SHERWOOD BLOCK 4 3#/F Room E,Tin Shui Wai,Kingswood Villas,BLOCK 4,3,5370000,6/6/2018,9163.82,586ft<sup>2</sup>,61
1345753,TOWER 1 1#/F Room E,Sheung Shui,Royal Jubilee,TOWER 1,3,5150000,6/6/2018,9397.81,548ft<sup>2</sup>,29
1345752,LOCWOOD BLOCK 13 1#/F Room H,Tin Shui Wai,Kingswood Villas,BLOCK 13,3,5500000,6/6/2018,7703.08,714ft<sup>2</sup>,250
1345751,TOWER T-1 1#/F Room H,Tuen Mun,Miami Beach Towers,TOWER T-1,3,5150000,6/6/2018,9942.08,518ft<sup>2</sup>,48
1345750,TOWER 1 1/F Room A,Tai Po,Providence Peak,TOWER 1,3,13050000,6/6/2018,0,,42
1345749,BLOCK D 1#/F Room A,Tsuen Wan,Tsuen Tak Garden,BLOCK D,3,4530000,6/6/2018,10318.91,439ft<sup>2</sup>,42
1345748,TOWER 2 5#/F Room D,Tseung Kwan O,Residence Oasis,TOWER 2,3,11500000,6/6/2018,13112.88,877ft<sup>2</sup>,145
1345747,7/F Room 4,Yuen Long,Wing Hing Building,,3,4250000,6/6/2018,0,,656
1345746,MAYWOOD BLOCK 3 4/F Room D,Tin Shui Wai,Kingswood Villas,BLOCK 3,3,5400000,6/6/2018,7627.12,708ft<sup>2</sup>,42
1345745,BLOCK 16 2#/F Room D,Tsuen Wan Sham Tseng,Hong Kong Garden,BLOCK 16,3,10000000,6/6/2018,7530.12,1328ft<sup>2</sup>,
1345744,TOWER 2 1#/F Room H,Yuen Long,The Reach,TOWER 2,3,5800000,6/6/2018,10086.96,575ft<sup>2</sup>,40
1345743,TOWER 2 2#/F Room A,Tung Chung,The Visionary,TOWER 2,170,13800000,6/6/2018,0,,19
1345742,BLOCK 2 2#/F Room E,Fan Ling,Belair Monte,BLOCK 2,3,5780000,6/6/2018,9189.19,629ft<sup>2</sup>,220
1345741,BLOCK B 1#/F Room 7,Tai Po,Jade Plaza,BLOCK B,3,4400000,6/6/2018,12154.7,362ft<sup>2</sup>,38
1345740,PHASE IV BLOCK 25 6/F Room B,Tai Po,Classical Gardens,BLOCK 25,3,7200000,6/6/2018,10746.27,670ft<sup>2</sup>,61
1345739,GREENLAND COURT 1/F Room B,Discovery Bay,Discovery Bay,GREENLAND COURT,170,5300000,6/6/2018,7692.31,689ft<sup>2</sup>,29
1345738,BLOCK 14 6/F Room K,Ma On Shan,Chevalier Garden,BLOCK 14,3,4800000,6/6/2018,9736.31,493ft<sup>2</sup>,24
1345737,BLOCK 2 3/F Room C,Sheung Shui,SheungShui Town Center,BLOCK 2,3,4500000,6/6/2018,9090.91,495ft<sup>2</sup>,134
1345736,BLOCK A2 G/F Room A,Cheung Chau,Scenic Garden,BLOCK A2,170,4280000,6/6/2018,0,,195
1345735,TOWER 6 4#/F Room H,Tseung Kwan O,Nan Fung Plaza,TOWER 6,3,7100000,6/6/2018,11451.61,620ft<sup>2</sup>,149
1345734,CHUNG SIN HOUSEBLOCK B 2#/F Room 17,Tai Po,Chung Nga Court,CHUNG SIN HOUSEBLOCK B,3,4558000,6/6/2018,8884.99,513ft<sup>2</sup>,717
1345733,TOWER T-2TOWER 2 3#/F Room B,Tuen Mun,GoodRich Garden,TOWER T-2TOWER 2,3,4000000,6/6/2018,7421.15,539ft<sup>2</sup>,371
1345732,BLOCK B 2#/F Room 1,Tuen Mun,Kam Wah Garden,BLOCK B,3,5300000,6/6/2018,10973.08,483ft<sup>2</sup>,51
1345731,BLOCK 48 1/F Room C,Tai Po,Savanna Garden,BLOCK 48,3,13750000,6/6/2018,11017.63,1248ft<sup>2</sup>,
1345730,BLOCK D 9/F Room 4,Tsuen Wan,Allway Gardens,BLOCK D,3,4730000,6/6/2018,9574.9,494ft<sup>2</sup>,253
1345729,BLOCK 2 2/F Room F,Fan Ling,Avon Park,BLOCK 2,3,5000000,6/6/2018,9652.51,518ft<sup>2</sup>,257
1345728,TOWER 2 7/F Room E,Tuen Mun,Noble Place,TOWER 2,3,5700000,6/6/2018,8878.5,642ft<sup>2</sup>,329
1345727,BLOCK 5 4#/F Room B,Tseung Kwan O,Beverly Garden,BLOCK 5,3,4680000,6/6/2018,8268.55,566ft<sup>2</sup>,373
1345726,TOWER 2 1#/F Room B,Tsuen Wan,Hanley Villa,TOWER 2,3,5400000,6/6/2018,7448.28,725ft<sup>2</sup>,105
1345725,PHASE 2 BLOCK 2 2#/F Room H,Tsuen Wan,Belvedere Garden,BLOCK 2,3,8000000,6/6/2018,10178.12,786ft<sup>2</sup>,277
1345724,WAH PIK HOUSEBLOCK C 2#/F Room 5,Tsing Yi,Ching Wah Court,WAH PIK HOUSEBLOCK C,3,4500000,6/6/2018,8737.86,515ft<sup>2</sup>,
1345723,SUI LUN HOUSEBLOCK E 2#/F Room 2,Tuen Mun,Siu Lun Court,SUI LUN HOUSEBLOCK E,3,4180000,6/6/2018,5887.32,710ft<sup>2</sup>,230
1345722,BLOCK M 6/F Room 4,Ma On Shan,Sunshine City,BLOCK M,3,8380000,6/6/2018,10072.12,832ft<sup>2</sup>,101
1345721,BLOCK 16 8/F Room A,ShaTin,City One Shatin,BLOCK 16,3,7360000,6/6/2018,13096.09,562ft<sup>2</sup>,675
1345720,1#/F Room D,Yuen Long,Hung Fat House,,3,5480000,6/6/2018,0,,
1345719,BLOCK 15 2#/F Room B,Ma On Shan,Monte Vista,BLOCK 15,3,9000000,6/6/2018,9109.31,988ft<sup>2</sup>,195
1345718,LOCWOOD BLOCK 9 1#/F Room C,Tin Shui Wai,Kingswood Villas,BLOCK 9,3,5680000,6/6/2018,8022.6,708ft<sup>2</sup>,
1345717,LOK MAN YUENBLOCK 1 6/F Room E,Tuen Mun,Chi Lok Fa Yuen,LOK MAN YUENBLOCK 1,3,5450000,6/6/2018,8098.07,673ft<sup>2</sup>,
1345716,TOWER 1 2#/F Room D,Tsing Yi,Greenfield Garden,TOWER 1,3,7430000,6/6/2018,11555.21,643ft<sup>2</sup>,120
1345715,PHASE 2 TOWER 2 4/F Room D,Tuen Mun,Tai Hing Gardens,TOWER 2,3,6350000,6/6/2018,8432.93,753ft<sup>2</sup>,134
1345714,BLOCK 17TAI YUAN HOUSE 1#/F Room H,Tsuen Wan,Tsuen Wan Centre,BLOCK 17TAI YUAN HOUSE,3,5280000,6/6/2018,10775.51,490ft<sup>2</sup>,89
1345713,TOWER 2 1#/F Room H,Tseung Kwan O,Nan Fung Plaza,TOWER 2,3,9680000,6/6/2018,10062.37,962ft<sup>2</sup>,41
1345712,BLOCK 6 5/F Room A,Yuen Long,Bauhinia Garden,BLOCK 6,3,5180000,6/6/2018,0,,79
1345711,TOWER 6 1#/F Room D,Tuen Mun,Pierhead Garden,TOWER 6,3,6368000,6/6/2018,8675.75,734ft<sup>2</sup>,200
1345710,TOWER 1 1#/F Room E,Tsuen Wan,Vision City,TOWER 1,3,8795000,6/6/2018,13087.8,672ft<sup>2</sup>,69
1345709,BLOCK CYAU TAI HOUSE 3#/F Room 14,Tin Shui Wai,Tin Yau Court,BLOCK CYAU TAI HOUSE,3,2790000,6/6/2018,4704.89,593ft<sup>2</sup>,580
1345708,BLOCK 5 G/F Room C,Ma On Shan,Chevalier Garden,BLOCK 5,3,5600000,6/6/2018,8408.41,666ft<sup>2</sup>,45
1345707,BLOCK A 1/F Room 15,Tin Shui Wai,Tin Shing Court,BLOCK A,3,3000000,6/6/2018,5172.41,580ft<sup>2</sup>,604
1345706,PHASE 2 BLOCK 3 2#/F Room F,Tsuen Wan,Belvedere Garden,BLOCK 3,3,7230000,6/6/2018,10823.35,668ft<sup>2</sup>,
